invoice,customer_id,product_id,invoice_date,quantity,amount,region
INV009024,C0066,P011,2024-05-22,9,20043,North
INV009025,C0352,P002,2023-12-02,19,29868,North
INV009026,C0157,P001,2025-03-09,3,13974,East
INV009027,C0198,P004,2024-09-14,11,25344,West
INV009028,C0394,P001,2023-01-27,2,9316,North
INV009029,C0470,P019,2023-02-05,2,6730,West
INV009030,C0108,P017,2023-11-24,17,58548,East
INV009031,C0201,P015,2024-10-07,8,21648,East
INV009032,C0373,P016,2023-09-07,10,22600,West
INV009033,C0386,P019,2025-04-19,8,26920,North
INV009034,C0284,P020,2023-04-18,9,35586,South
INV009035,C0055,P019,2023-11-22,17,57205,West
INV009036,C0255,P003,2023-08-13,17,81838,South
INV009037,C0056,P007,2023-12-25,1,3431,East
INV009038,C0065,P018,2024-11-01,9,18783,South
INV009039,C0184,P003,2023-03-30,4,19256,North
INV009040,C0101,P012,2023-11-04,20,86820,North
INV009041,C0296,P010,2024-11-08,6,23412,East
INV009042,C0033,P006,2024-08-01,11,44308,West
INV009043,C0319,P020,2023-02-07,19,75126,South
INV009044,C0390,P005,2024-07-25,8,20872,West
INV009045,C0348,P014,2024-02-03,15,56385,West
INV009046,C0019,P013,2025-05-11,6,15048,East
INV009047,C0459,P003,2025-03-10,7,33698,East
INV009048,C0009,P007,2024-09-18,19,65189,West
INV009049,C0282,P007,2024-04-17,18,61758,East
INV009050,C0149,P007,2024-06-24,1,3431,North
INV009051,C0262,P007,2023-09-02,14,48034,South
INV009052,C0354,P019,2024-10-10,7,23555,West
INV009053,C0362,P001,2024-01-30,6,27948,West
INV009054,C0125,P017,2025-06-17,6,20664,North
INV009055,C0242,P004,2023-11-13,12,27648,North
INV009056,C0283,P011,2023-08-16,4,8908,South
INV009057,C0423,P004,2025-04-12,3,6912,West
INV009058,C0261,P014,2023-12-16,2,7518,West
INV009059,C0425,P015,2025-05-12,13,35178,West
INV009060,C0253,P003,2023-05-20,19,91466,South
INV009061,C0391,P002,2023-03-02,8,12576,South
INV009062,C0272,P015,2025-04-03,11,29766,West
INV009063,C0139,P002,2024-05-30,12,18864,South
INV009064,C0122,P001,2024-03-03,7,32606,North
INV009065,C0194,P015,2024-06-26,16,43296,West
INV009066,C0057,P020,2023-09-30,6,23724,West
INV009067,C0340,P006,2023-11-28,13,52364,East
INV009068,C0385,P015,2023-07-13,3,8118,West
INV009069,C0145,P019,2024-05-03,14,47110,East
INV009070,C0358,P012,2024-12-12,4,17364,East
INV009071,C0162,P008,2023-12-31,15,46155,South
INV009072,C0182,P015,2025-04-06,10,27060,East
INV009073,C0348,P017,2023-05-30,18,61992,East
INV009074,C0072,P014,2024-08-10,20,75180,North
INV009075,C0363,P004,2024-01-10,17,39168,North
INV009076,C0391,P004,2023-11-19,4,9216,West
INV009077,C0244,P008,2024-07-10,8,24616,East
INV009078,C0039,P011,2024-03-14,15,33405,East
INV009079,C0377,P014,2023-02-07,16,60144,East
INV009080,C0031,P014,2023-01-10,18,67662,South
INV009081,C0259,P007,2025-05-30,3,10293,South
INV009082,C0133,P014,2024-12-20,11,41349,North
INV009083,C0091,P016,2024-06-05,11,24860,West
INV009084,C0027,P008,2025-02-03,10,30770,East
INV009085,C0193,P007,2025-05-24,8,27448,South
INV009086,C0399,P018,2023-06-04,19,39653,South
INV009087,C0154,P020,2023-05-22,12,47448,East
INV009088,C0394,P011,2023-02-24,15,33405,East
INV009089,C0040,P011,2025-01-09,11,24497,West
INV009090,C0437,P017,2024-02-17,5,17220,South
INV009091,C0275,P018,2025-04-23,1,2087,South
INV009092,C0412,P006,2024-11-24,9,36252,South
INV009093,C0238,P003,2023-04-23,13,62582,West
INV009094,C0396,P006,2024-10-09,17,68476,West
INV009095,C0297,P015,2024-05-07,9,24354,West
INV009096,C0371,P006,2024-10-09,7,28196,West
INV009097,C0013,P007,2023-12-19,18,61758,East
INV009098,C0241,P018,2025-02-09,15,31305,South
INV009099,C0212,P017,2024-08-07,4,13776,South
INV009100,C0471,P004,2023-06-08,20,46080,South
INV009101,C0371,P019,2023-04-03,9,30285,South
INV009102,C0478,P008,2024-06-06,5,15385,North
INV009103,C0444,P013,2023-12-23,6,15048,South
INV009104,C0351,P019,2025-06-07,9,30285,North
INV009105,C0467,P017,2023-10-09,12,41328,East
INV009106,C0189,P009,2025-05-13,3,9540,South
INV009107,C0163,P018,2023-09-02,17,35479,North
INV009108,C0134,P001,2023-08-26,2,9316,East
INV009109,C0206,P008,2023-07-27,1,3077,South
INV009110,C0259,P005,2024-05-01,14,36526,South
INV009111,C0168,P010,2023-01-10,20,78040,East
INV009112,C0229,P019,2024-01-25,18,60570,East
INV009113,C0227,P004,2025-04-28,14,32256,West
INV009114,C0335,P005,2023-07-19,3,7827,South
INV009115,C0400,P012,2024-06-21,2,8682,West
INV009116,C0089,P018,2024-07-03,14,29218,East
INV009117,C0198,P010,2023-11-02,7,27314,West
INV009118,C0198,P002,2025-04-23,17,26724,South
INV009119,C0108,P001,2023-06-24,19,88502,East
INV009120,C0279,P015,2024-06-17,6,16236,East
INV009121,C0203,P015,2024-02-07,7,18942,South
INV009122,C0040,P013,2023-09-07,7,17556,North
INV009123,C0437,P018,2024-02-01,10,20870,North
INV009124,C0053,P016,2025-02-01,6,13560,West
INV009125,C0496,P005,2025-02-26,17,44353,North
INV009126,C0121,P007,2023-11-16,13,44603,North
INV009127,C0264,P010,2023-10-16,16,62432,North
INV009128,C0324,P003,2025-04-06,14,67396,South
INV009129,C0131,P008,2023-08-23,2,6154,North
INV009130,C0032,P004,2024-02-26,13,29952,South
INV009131,C0394,P013,2023-07-03,14,35112,South
INV009132,C0269,P009,2025-05-07,12,38160,East
INV009133,C0157,P003,2025-02-07,10,48140,North
INV009134,C0274,P011,2024-09-22,15,33405,West
INV009135,C0078,P006,2023-12-27,19,76532,North
INV009136,C0392,P004,2024-06-07,1,2304,East
INV009137,C0270,P014,2023-02-07,3,11277,West
INV009138,C0375,P014,2025-01-27,2,7518,North
INV009139,C0094,P013,2023-10-31,1,2508,West
INV009140,C0303,P001,2024-03-28,4,18632,East
INV009141,C0314,P011,2024-06-07,7,15589,North
INV009142,C0466,P013,2023-11-16,5,12540,East
INV009143,C0038,P001,2024-02-03,14,65212,West
INV009144,C0280,P018,2023-11-24,10,20870,West
INV009145,C0448,P008,2023-03-19,5,15385,West
INV009146,C0179,P002,2024-11-30,6,9432,East
INV009147,C0079,P007,2024-08-08,17,58327,South
INV009148,C0178,P009,2025-05-17,9,28620,North
INV009149,C0236,P003,2024-10-19,3,14442,North
INV009150,C0352,P015,2024-09-23,6,16236,East
INV009151,C0013,P006,2024-11-08,8,32224,North
INV009152,C0178,P001,2024-03-20,14,65212,West
INV009153,C0049,P009,2023-12-14,18,57240,South
INV009154,C0477,P008,2025-03-05,7,21539,North
INV009155,C0256,P003,2024-04-11,9,43326,East
INV009156,C0183,P009,2023-06-24,3,9540,South
INV009157,C0150,P019,2023-06-10,6,20190,North
INV009158,C0421,P006,2024-11-18,17,68476,North
INV009159,C0183,P006,2024-06-05,2,8056,East
INV009160,C0072,P004,2025-06-12,15,34560,West
INV009161,C0281,P001,2025-04-14,4,18632,South
INV009162,C0214,P020,2023-06-20,14,55356,East
INV009163,C0495,P002,2025-02-16,11,17292,North
INV009164,C0245,P008,2023-10-13,5,15385,North
INV009165,C0119,P020,2023-09-02,10,39540,North
INV009166,C0127,P006,2023-02-16,12,48336,South
INV009167,C0250,P009,2024-02-11,20,63600,South
INV009168,C0404,P008,2023-08-24,18,55386,East
INV009169,C0152,P002,2024-05-08,8,12576,West
INV009170,C0182,P009,2024-09-02,7,22260,East
INV009171,C0080,P018,2025-01-25,12,25044,North
INV009172,C0098,P008,2024-06-19,1,3077,West
INV009173,C0328,P009,2023-10-22,4,12720,West
INV009174,C0336,P008,2024-08-27,5,15385,North
INV009175,C0264,P011,2023-12-07,1,2227,North
INV009176,C0387,P009,2025-05-25,17,54060,West
INV009177,C0339,P004,2024-08-21,11,25344,North
INV009178,C0429,P011,2024-07-24,4,8908,South
INV009179,C0467,P007,2024-05-14,15,51465,South
INV009180,C0054,P002,2023-02-23,20,31440,West
INV009181,C0130,P010,2024-04-26,9,35118,South
INV009182,C0291,P004,2024-04-27,3,6912,North
INV009183,C0249,P009,2023-01-31,1,3180,South
INV009184,C0364,P009,2024-02-08,12,38160,East
INV009185,C0469,P017,2023-12-04,13,44772,West
INV009186,C0387,P007,2023-10-28,16,54896,East
INV009187,C0307,P013,2024-01-22,13,32604,North
INV009188,C0227,P005,2024-02-08,8,20872,West
INV009189,C0374,P002,2025-05-21,10,15720,West
INV009190,C0135,P004,2023-01-07,5,11520,North
INV009191,C0279,P001,2024-03-22,7,32606,South
INV009192,C0257,P005,2025-05-10,12,31308,South
INV009193,C0405,P018,2024-10-02,19,39653,East
INV009194,C0003,P010,2024-08-17,7,27314,South
INV009195,C0397,P012,2024-02-16,4,17364,North
INV009196,C0071,P013,2025-03-03,20,50160,East
INV009197,C0248,P015,2023-05-16,12,32472,West
INV009198,C0215,P018,2024-07-26,10,20870,North
INV009199,C0112,P004,2023-07-21,14,32256,West
INV009200,C0241,P017,2024-04-15,3,10332,East
INV009201,C0077,P009,2023-03-10,18,57240,South
INV009202,C0174,P008,2024-01-30,16,49232,East
INV009203,C0081,P020,2023-08-24,17,67218,South
INV009204,C0006,P007,2025-02-20,20,68620,East
INV009205,C0124,P020,2023-05-19,12,47448,West
INV009206,C0022,P017,2023-12-21,18,61992,South
INV009207,C0093,P020,2025-05-06,18,71172,West
INV009208,C0451,P008,2024-12-22,10,30770,North
INV009209,C0048,P003,2024-09-26,9,43326,West
INV009210,C0428,P010,2023-12-03,15,58530,East
INV009211,C0373,P016,2024-11-19,7,15820,West
INV009212,C0439,P015,2023-10-10,2,5412,North
INV009213,C0295,P014,2024-06-30,15,56385,North
INV009214,C0309,P010,2025-04-22,12,46824,West
INV009215,C0441,P011,2024-05-05,19,42313,West
INV009216,C0120,P020,2023-04-07,13,51402,North
INV009217,C0340,P007,2023-01-22,9,30879,East
INV009218,C0241,P007,2024-07-08,13,44603,North
INV009219,C0473,P002,2025-06-05,17,26724,North
INV009220,C0151,P004,2023-11-18,16,36864,West
INV009221,C0320,P009,2023-02-02,7,22260,West
INV009222,C0439,P006,2024-12-02,4,16112,West
INV009223,C0339,P015,2024-11-24,3,8118,West
INV009224,C0488,P019,2023-04-14,19,63935,West
INV009225,C0164,P017,2023-07-05,15,51660,South
INV009226,C0211,P008,2025-02-20,10,30770,North
INV009227,C0061,P002,2024-07-04,9,14148,East
INV009228,C0226,P018,2024-04-05,14,29218,North
INV009229,C0482,P005,2023-12-02,13,33917,West
INV009230,C0356,P006,2025-05-01,18,72504,North
INV009231,C0284,P005,2025-05-10,19,49571,North
INV009232,C0086,P016,2024-09-30,18,40680,East
INV009233,C0467,P006,2024-08-14,9,36252,North
INV009234,C0320,P013,2024-10-15,1,2508,East
INV009235,C0052,P012,2025-03-08,18,78138,East
INV009236,C0449,P012,2024-04-21,7,30387,South
INV009237,C0032,P009,2024-04-11,7,22260,West
INV009238,C0105,P004,2023-11-25,17,39168,East
INV009239,C0290,P013,2023-01-23,16,40128,West
INV009240,C0421,P004,2025-02-08,14,32256,East
INV009241,C0131,P018,2023-10-05,4,8348,East
INV009242,C0002,P001,2025-02-03,2,9316,East
INV009243,C0019,P015,2024-02-25,12,32472,North
INV009244,C0077,P008,2023-02-22,4,12308,West
INV009245,C0160,P002,2025-02-26,15,23580,West
INV009246,C0082,P019,2024-06-20,14,47110,South
INV009247,C0091,P018,2024-11-08,17,35479,East
INV009248,C0384,P010,2024-04-09,5,19510,South
INV009249,C0381,P009,2024-08-25,9,28620,West
INV009250,C0295,P020,2025-06-03,5,19770,East
INV009251,C0059,P020,2024-12-07,16,63264,South
INV009252,C0416,P014,2024-10-08,14,52626,East
INV009253,C0142,P015,2024-06-04,12,32472,West
INV009254,C0429,P018,2024-11-13,8,16696,West
INV009255,C0466,P003,2025-05-09,2,9628,East
INV009256,C0097,P019,2023-12-30,5,16825,North
INV009257,C0408,P014,2024-04-15,16,60144,North
INV009258,C0286,P011,2025-01-01,7,15589,West
INV009259,C0002,P004,2023-10-24,16,36864,South
INV009260,C0359,P001,2023-03-04,9,41922,South
INV009261,C0180,P013,2023-02-17,2,5016,East
INV009262,C0062,P007,2024-02-23,4,13724,West
INV009263,C0434,P016,2023-12-27,15,33900,South
INV009264,C0246,P001,2023-04-24,15,69870,South
INV009265,C0452,P015,2024-12-24,19,51414,West
INV009266,C0053,P015,2023-08-07,14,37884,East
INV009267,C0005,P014,2023-07-02,10,37590,West
INV009268,C0081,P019,2023-01-25,20,67300,East
INV009269,C0108,P017,2024-10-06,18,61992,North
INV009270,C0250,P014,2024-02-12,15,56385,South
INV009271,C0478,P006,2023-02-05,15,60420,South
INV009272,C0378,P012,2023-09-10,10,43410,North
INV009273,C0203,P008,2023-03-10,19,58463,East
INV009274,C0262,P010,2023-10-07,14,54628,West
INV009275,C0065,P011,2023-02-25,14,31178,East
INV009276,C0197,P015,2023-06-11,17,46002,North
INV009277,C0350,P007,2024-09-27,14,48034,North
INV009278,C0201,P004,2024-12-28,11,25344,East
INV009279,C0017,P006,2023-03-08,13,52364,South
INV009280,C0132,P001,2025-06-10,20,93160,West
INV009281,C0116,P003,2023-06-08,5,24070,North
INV009282,C0418,P014,2024-03-25,13,48867,West
INV009283,C0208,P011,2024-11-02,10,22270,North
INV009284,C0167,P008,2023-10-12,6,18462,South
INV009285,C0322,P004,2024-08-01,14,32256,East
INV009286,C0114,P011,2024-12-19,8,17816,South
INV009287,C0484,P017,2023-03-17,14,48216,West
INV009288,C0282,P001,2024-07-21,12,55896,North
INV009289,C0123,P017,2023-12-07,2,6888,West
INV009290,C0115,P006,2023-08-17,4,16112,West
INV009291,C0398,P015,2025-02-14,18,48708,West
INV009292,C0152,P012,2025-05-02,11,47751,East
INV009293,C0069,P014,2023-11-19,4,15036,North
INV009294,C0016,P015,2025-01-22,1,2706,East
INV009295,C0341,P012,2023-01-09,16,69456,East
INV009296,C0494,P006,2024-01-18,20,80560,North
INV009297,C0288,P013,2024-05-19,18,45144,East
INV009298,C0149,P003,2025-03-01,5,24070,South
INV009299,C0176,P019,2025-05-07,19,63935,West
INV009300,C0336,P006,2024-07-28,11,44308,West
INV009301,C0306,P005,2023-09-10,13,33917,East
INV009302,C0221,P001,2024-01-28,2,9316,South
INV009303,C0172,P012,2024-01-10,3,13023,North
INV009304,C0248,P019,2024-12-12,15,50475,East
INV009305,C0039,P019,2024-05-01,7,23555,East
INV009306,C0302,P011,2023-03-10,7,15589,South
INV009307,C0233,P007,2025-02-22,9,30879,East
INV009308,C0414,P011,2024-10-23,17,37859,North
INV009309,C0343,P003,2024-05-19,20,96280,West
INV009310,C0353,P006,2023-07-22,4,16112,East
INV009311,C0214,P003,2023-10-11,13,62582,West
INV009312,C0040,P011,2024-12-17,5,11135,West
INV009313,C0395,P011,2023-06-04,8,17816,South
INV009314,C0066,P009,2023-02-10,15,47700,North
INV009315,C0002,P004,2024-06-24,9,20736,North
INV009316,C0086,P019,2023-03-16,15,50475,East
INV009317,C0023,P018,2025-06-19,20,41740,East
INV009318,C0127,P015,2024-07-21,10,27060,North
INV009319,C0415,P005,2024-06-11,13,33917,North
INV009320,C0250,P020,2023-01-09,8,31632,North
INV009321,C0267,P001,2024-06-11,11,51238,North
INV009322,C0169,P017,2024-07-13,2,6888,North
INV009323,C0138,P001,2023-08-10,7,32606,East
INV009324,C0365,P001,2023-02-04,11,51238,North
INV009325,C0356,P002,2024-01-21,11,17292,South
INV009326,C0175,P017,2025-04-09,14,48216,North
INV009327,C0325,P006,2025-03-07,4,16112,South
INV009328,C0036,P004,2024-12-19,14,32256,West
INV009329,C0292,P010,2023-01-23,14,54628,South
INV009330,C0492,P003,2023-10-25,6,28884,West
INV009331,C0493,P015,2025-03-05,14,37884,East
INV009332,C0074,P017,2023-06-02,4,13776,East
INV009333,C0290,P017,2024-02-11,7,24108,South
INV009334,C0027,P015,2024-09-28,9,24354,East
INV009335,C0300,P011,2023-03-18,20,44540,South
INV009336,C0200,P001,2023-06-02,19,88502,North
INV009337,C0126,P008,2025-01-11,3,9231,East
INV009338,C0382,P014,2024-03-03,12,45108,East
INV009339,C0254,P004,2024-02-05,14,32256,East
INV009340,C0252,P017,2023-08-05,4,13776,North
INV009341,C0147,P019,2023-12-20,20,67300,North
INV009342,C0156,P008,2024-08-06,17,52309,West
INV009343,C0149,P004,2023-10-05,13,29952,East
INV009344,C0021,P017,2023-05-28,13,44772,East
INV009345,C0098,P005,2025-05-17,5,13045,South
INV009346,C0012,P016,2023-10-05,5,11300,West
INV009347,C0198,P009,2023-07-10,4,12720,West
INV009348,C0051,P007,2024-01-08,19,65189,East
INV009349,C0251,P009,2024-07-11,11,34980,West
INV009350,C0061,P017,2024-12-05,1,3444,East
INV009351,C0438,P017,2024-08-13,7,24108,South
INV009352,C0160,P002,2023-08-13,17,26724,East
INV009353,C0139,P009,2024-11-22,5,15900,West
INV009354,C0264,P017,2024-08-01,12,41328,North
INV009355,C0302,P006,2024-03-19,1,4028,West
INV009356,C0191,P013,2023-07-20,20,50160,South
INV009357,C0190,P020,2025-04-09,14,55356,South
INV009358,C0488,P015,2024-12-05,14,37884,South
INV009359,C0072,P008,2024-07-05,14,43078,South
INV009360,C0043,P006,2023-12-15,16,64448,South
INV009361,C0464,P009,2024-06-29,4,12720,South
INV009362,C0314,P020,2023-12-14,12,47448,West
INV009363,C0428,P018,2023-06-14,2,4174,South
INV009364,C0458,P017,2023-04-01,1,3444,West
INV009365,C0255,P003,2024-03-06,1,4814,South
INV009366,C0289,P010,2025-06-07,12,46824,North
INV009367,C0069,P013,2023-10-21,19,47652,East
INV009368,C0233,P008,2024-11-13,12,36924,South
INV009369,C0143,P004,2024-12-14,10,23040,South
INV009370,C0319,P003,2025-01-30,1,4814,South
INV009371,C0096,P008,2025-04-26,4,12308,West
INV009372,C0430,P014,2025-05-27,15,56385,North
INV009373,C0455,P014,2024-10-17,14,52626,West
INV009374,C0492,P009,2024-05-08,16,50880,South
INV009375,C0385,P002,2023-03-23,4,6288,North
INV009376,C0152,P001,2023-08-24,18,83844,East
INV009377,C0127,P015,2023-06-27,18,48708,West
INV009378,C0010,P003,2024-04-02,18,86652,West
INV009379,C0365,P016,2025-02-10,20,45200,East
INV009380,C0330,P008,2025-06-06,7,21539,East
INV009381,C0073,P005,2023-08-05,11,28699,South
INV009382,C0482,P020,2023-05-18,5,19770,East
INV009383,C0066,P012,2024-05-03,16,69456,West
INV009384,C0395,P006,2024-04-12,15,60420,East
INV009385,C0186,P015,2023-02-19,11,29766,South
INV009386,C0055,P017,2025-06-17,17,58548,East
INV009387,C0096,P003,2023-10-16,4,19256,East
INV009388,C0222,P002,2024-12-29,8,12576,West
INV009389,C0098,P017,2024-08-19,8,27552,West
INV009390,C0365,P018,2024-07-09,16,33392,East
INV009391,C0091,P001,2024-04-18,10,46580,East
INV009392,C0461,P019,2023-09-10,18,60570,East
INV009393,C0340,P017,2023-11-15,20,68880,West
INV009394,C0386,P016,2024-01-28,2,4520,South
INV009395,C0350,P019,2024-06-22,6,20190,East
INV009396,C0124,P005,2023-06-03,2,5218,East
INV009397,C0159,P014,2025-05-22,3,11277,West
INV009398,C0365,P016,2023-10-24,19,42940,West
INV009399,C0383,P015,2024-06-21,15,40590,North
INV009400,C0267,P019,2025-03-17,17,57205,West
INV009401,C0111,P014,2025-06-13,3,11277,South
INV009402,C0446,P019,2024-09-25,11,37015,East
INV009403,C0400,P011,2023-05-19,19,42313,North
INV009404,C0059,P018,2025-02-05,11,22957,West
INV009405,C0089,P008,2024-10-07,11,33847,North
INV009406,C0045,P020,2024-04-16,9,35586,South
INV009407,C0254,P016,2024-03-08,19,42940,South
INV009408,C0206,P007,2025-03-11,17,58327,West
INV009409,C0453,P012,2025-02-23,10,43410,West
INV009410,C0348,P015,2023-03-29,19,51414,West
INV009411,C0284,P005,2023-01-21,5,13045,North
INV009412,C0282,P004,2025-03-18,1,2304,North
INV009413,C0050,P009,2024-05-31,6,19080,West
INV009414,C0342,P014,2023-03-01,20,75180,West
INV009415,C0094,P011,2023-11-26,3,6681,West
INV009416,C0166,P019,2023-04-21,11,37015,East
INV009417,C0444,P019,2024-08-01,2,6730,West
INV009418,C0228,P004,2024-11-10,1,2304,North
INV009419,C0001,P009,2024-06-11,12,38160,West
INV009420,C0461,P006,2023-06-10,9,36252,South
INV009421,C0248,P010,2024-02-08,19,74138,West
INV009422,C0179,P005,2023-11-01,20,52180,South
INV009423,C0437,P002,2023-04-28,12,18864,West
INV009424,C0064,P019,2023-06-09,15,50475,East
INV009425,C0033,P006,2025-06-04,7,28196,East
INV009426,C0106,P008,2023-08-26,11,33847,West
INV009427,C0238,P012,2024-11-27,15,65115,West
INV009428,C0255,P015,2023-09-14,7,18942,South
INV009429,C0199,P011,2025-05-24,18,40086,West
INV009430,C0166,P002,2024-11-12,7,11004,North
INV009431,C0005,P010,2024-03-24,19,74138,North
INV009432,C0132,P001,2024-05-03,16,74528,North
INV009433,C0323,P006,2023-01-31,17,68476,West
INV009434,C0044,P019,2023-02-06,20,67300,West
INV009435,C0432,P009,2024-02-07,13,41340,West
INV009436,C0310,P016,2024-04-30,9,20340,South
INV009437,C0407,P003,2023-05-03,15,72210,South
INV009438,C0149,P008,2024-02-04,12,36924,West
INV009439,C0257,P008,2023-08-12,2,6154,South
INV009440,C0179,P007,2025-05-17,13,44603,East
INV009441,C0367,P005,2023-11-30,12,31308,West
INV009442,C0373,P013,2023-07-31,16,40128,East
INV009443,C0374,P001,2024-07-27,16,74528,North
INV009444,C0383,P002,2023-06-30,16,25152,South
INV009445,C0335,P020,2025-04-11,10,39540,West
INV009446,C0431,P013,2025-01-13,9,22572,West
INV009447,C0384,P003,2024-11-27,6,28884,West
INV009448,C0046,P009,2024-12-15,20,63600,South
INV009449,C0337,P013,2023-04-20,8,20064,West
INV009450,C0091,P015,2024-02-08,11,29766,East
INV009451,C0131,P008,2025-06-07,19,58463,North
INV009452,C0299,P011,2024-10-06,3,6681,East
INV009453,C0202,P013,2023-01-17,7,17556,North
INV009454,C0334,P013,2024-02-04,7,17556,South
INV009455,C0365,P004,2024-01-03,2,4608,North
INV009456,C0200,P009,2024-04-01,2,6360,West
INV009457,C0446,P002,2025-05-09,10,15720,North
INV009458,C0047,P007,2025-02-22,12,41172,South
INV009459,C0448,P016,2024-09-10,8,18080,West
INV009460,C0187,P006,2024-10-05,16,64448,South
INV009461,C0392,P020,2024-08-17,11,43494,West
INV009462,C0226,P015,2024-12-14,16,43296,North
INV009463,C0172,P012,2024-06-13,10,43410,North
INV009464,C0243,P003,2024-12-11,6,28884,West
INV009465,C0312,P020,2023-11-30,4,15816,East
INV009466,C0361,P018,2025-04-21,6,12522,West
INV009467,C0005,P002,2024-08-10,5,7860,South
