ticket_id,customer_id,priority,status,created
T01889,C0026,Low,In Progress,2025-05-11
T01890,C0427,Medium,Closed,2025-01-24
T01891,C0268,Low,Closed,2025-01-13
T01892,C0456,High,Open,2025-04-20
T01893,C0113,High,Closed,2025-06-19
T01894,C0323,High,Closed,2025-05-20
T01895,C0213,Low,Closed,2025-04-01
T01896,C0493,High,Closed,2025-05-08
T01897,C0217,High,In Progress,2025-03-13
T01898,C0119,Medium,Closed,2025-03-25
T01899,C0318,High,Closed,2025-01-01
T01900,C0448,Medium,In Progress,2025-04-22
T01901,C0470,Medium,Closed,2025-02-19
T01902,C0290,Medium,Open,2025-03-12
T01903,C0367,Low,Closed,2025-01-30
T01904,C0195,Low,Open,2025-05-26
T01905,C0032,Low,Closed,2025-06-19
T01906,C0382,High,Closed,2025-01-23
T01907,C0189,Low,Open,2025-03-07
T01908,C0183,High,Open,2025-04-07
T01909,C0391,Medium,Closed,2025-01-27
T01910,C0498,Medium,Closed,2025-06-27
T01911,C0350,Low,Closed,2025-02-11
T01912,C0431,High,Closed,2025-05-07
T01913,C0327,High,Open,2025-05-02
T01914,C0443,Medium,In Progress,2025-04-28
T01915,C0256,High,Closed,2025-05-22
T01916,C0481,Medium,Open,2025-04-02
T01917,C0228,High,Open,2025-04-01
T01918,C0397,Low,In Progress,2025-04-01
T01919,C0126,Low,Closed,2025-02-22
T01920,C0423,High,Open,2025-02-16
T01921,C0493,Medium,Closed,2025-05-28
T01922,C0162,Medium,Open,2025-03-02
T01923,C0175,Medium,In Progress,2025-03-20
T01924,C0232,High,Open,2025-06-05
T01925,C0406,Medium,Closed,2025-04-02
T01926,C0183,High,In Progress,2025-03-14
T01927,C0198,Low,Closed,2025-03-12
T01928,C0016,Low,Open,2025-06-26
T01929,C0067,Medium,Closed,2025-03-26
T01930,C0062,High,Closed,2025-01-03
T01931,C0313,High,In Progress,2025-05-22
T01932,C0500,High,Open,2025-05-26
T01933,C0234,High,Closed,2025-02-01
T01934,C0453,Low,Open,2025-06-04
T01935,C0080,Medium,In Progress,2025-01-14
T01936,C0306,Medium,In Progress,2025-03-16
T01937,C0074,High,Closed,2025-06-21
T01938,C0003,Low,Closed,2025-01-16
T01939,C0171,Medium,In Progress,2025-03-09
T01940,C0484,High,Closed,2025-05-14
T01941,C0274,Low,Open,2025-01-25
T01942,C0102,Low,Open,2025-04-15
T01943,C0140,Low,In Progress,2025-05-26
T01944,C0489,Medium,Open,2025-05-23
T01945,C0268,Low,In Progress,2025-04-25
T01946,C0198,Medium,In Progress,2025-05-31
T01947,C0312,Low,In Progress,2025-02-02
T01948,C0311,High,Closed,2025-05-19
T01949,C0040,High,In Progress,2025-01-22
T01950,C0286,Low,In Progress,2025-06-05
T01951,C0413,Low,Closed,2025-05-01
T01952,C0493,Low,Closed,2025-03-30
T01953,C0060,High,Open,2025-06-25
T01954,C0061,Medium,Closed,2025-03-26
T01955,C0405,Medium,In Progress,2025-06-14
T01956,C0467,High,Closed,2025-01-01
T01957,C0014,High,In Progress,2025-06-07
T01958,C0064,Low,Closed,2025-06-06
T01959,C0303,High,In Progress,2025-03-06
T01960,C0407,Low,Open,2025-03-08
T01961,C0254,Low,Open,2025-03-23
T01962,C0229,Low,Open,2025-03-16
T01963,C0065,Low,Closed,2025-03-07
T01964,C0023,High,Closed,2025-01-20
T01965,C0257,Medium,Closed,2025-06-04
T01966,C0003,Medium,Closed,2025-02-01
T01967,C0471,High,Closed,2025-04-23
T01968,C0329,Low,Closed,2025-04-12
T01969,C0190,Medium,In Progress,2025-01-29
T01970,C0349,Low,In Progress,2025-06-06
T01971,C0429,Medium,Open,2025-01-27
T01972,C0139,Low,Open,2025-06-21
T01973,C0260,Low,In Progress,2025-04-13
T01974,C0194,High,In Progress,2025-06-10
T01975,C0225,High,In Progress,2025-02-21
T01976,C0310,Low,In Progress,2025-03-20
T01977,C0124,High,Open,2025-04-27
T01978,C0135,Low,In Progress,2025-04-28
T01979,C0151,High,In Progress,2025-06-03
T01980,C0360,Low,In Progress,2025-05-30
T01981,C0333,High,Open,2025-05-14
T01982,C0073,High,Open,2025-05-03
T01983,C0060,Low,In Progress,2025-04-01
T01984,C0338,Low,Closed,2025-01-17
T01985,C0035,High,Open,2025-03-18
T01986,C0327,High,In Progress,2025-03-10
T01987,C0450,High,Closed,2025-06-10
T01988,C0137,Medium,Closed,2025-01-01
T01989,C0488,High,Open,2025-03-31
T01990,C0242,Medium,Closed,2025-05-20
T01991,C0489,Low,In Progress,2025-05-21
T01992,C0003,High,Open,2025-03-20
T01993,C0021,Medium,In Progress,2025-06-14
T01994,C0005,Low,Closed,2025-05-28
T01995,C0466,Low,Closed,2025-05-03
T01996,C0341,High,Open,2025-03-28
T01997,C0446,Medium,Open,2025-05-10
T01998,C0425,Medium,Open,2025-04-10
T01999,C0480,High,In Progress,2025-05-07
T02000,C0267,High,In Progress,2025-01-12
T02001,C0179,Low,Closed,2025-06-16
T02002,C0042,Low,Open,2025-05-21
T02003,C0265,Medium,In Progress,2025-03-07
T02004,C0135,Medium,Closed,2025-06-06
T02005,C0113,Medium,In Progress,2025-01-15
T02006,C0107,High,Closed,2025-01-22
T02007,C0300,High,Closed,2025-01-27
T02008,C0380,High,Open,2025-05-18
T02009,C0359,Medium,Open,2025-06-01
T02010,C0226,Medium,Open,2025-02-25
T02011,C0038,High,Closed,2025-01-10
T02012,C0310,Low,Open,2025-01-28
T02013,C0080,High,Open,2025-03-16
T02014,C0177,Medium,Closed,2025-04-21
T02015,C0125,High,Closed,2025-05-31
T02016,C0075,Medium,Open,2025-02-22
T02017,C0402,High,Closed,2025-02-04
T02018,C0372,High,Open,2025-06-13
T02019,C0093,High,In Progress,2025-06-04
T02020,C0006,Medium,Closed,2025-03-28
T02021,C0109,High,Open,2025-02-06
T02022,C0169,High,In Progress,2025-03-17
T02023,C0477,Medium,Open,2025-03-21
T02024,C0256,Low,Open,2025-04-24
T02025,C0433,High,Closed,2025-06-03
T02026,C0293,High,Closed,2025-06-01
T02027,C0130,Low,In Progress,2025-03-02
T02028,C0405,High,Closed,2025-02-03
T02029,C0051,Medium,In Progress,2025-05-24
T02030,C0072,Low,In Progress,2025-03-27
T02031,C0168,Low,In Progress,2025-01-16
T02032,C0405,High,Open,2025-05-26
T02033,C0460,Low,Open,2025-02-14
T02034,C0315,Medium,Closed,2025-01-20
T02035,C0341,Medium,Open,2025-03-01
T02036,C0050,Low,Closed,2025-01-12
T02037,C0440,High,In Progress,2025-01-23
T02038,C0126,Medium,Closed,2025-01-06
T02039,C0486,High,Closed,2025-04-30
T02040,C0348,Medium,Open,2025-02-23
T02041,C0177,High,Open,2025-03-16
T02042,C0002,Low,In Progress,2025-06-09
T02043,C0446,High,Open,2025-01-10
T02044,C0338,Low,In Progress,2025-06-04
T02045,C0467,Medium,Open,2025-03-26
T02046,C0232,Low,Open,2025-05-29
T02047,C0339,High,In Progress,2025-06-09
T02048,C0309,Low,In Progress,2025-05-30
T02049,C0222,High,In Progress,2025-06-07
T02050,C0362,Low,Closed,2025-05-10
T02051,C0270,High,Open,2025-01-25
T02052,C0499,Low,In Progress,2025-06-03
T02053,C0351,Low,Closed,2025-04-20
T02054,C0330,High,In Progress,2025-04-24
T02055,C0480,Medium,Open,2025-04-02
T02056,C0255,High,In Progress,2025-06-22
T02057,C0086,Low,Open,2025-03-15
T02058,C0092,High,In Progress,2025-03-14
T02059,C0365,High,Open,2025-05-20
T02060,C0451,Low,Open,2025-04-25
T02061,C0072,High,Closed,2025-05-26
T02062,C0252,Low,Closed,2025-03-25
T02063,C0079,Medium,Closed,2025-04-13
T02064,C0001,High,Open,2025-05-08
T02065,C0189,High,Open,2025-06-28
T02066,C0214,Low,Closed,2025-03-06
T02067,C0258,High,Closed,2025-02-02
T02068,C0101,Low,Open,2025-06-16
T02069,C0283,Low,Closed,2025-02-26
T02070,C0377,Low,Closed,2025-05-24
T02071,C0480,Low,In Progress,2025-02-12
T02072,C0136,Medium,Open,2025-01-18
T02073,C0189,Low,Closed,2025-01-22
T02074,C0481,Low,Open,2025-06-23
T02075,C0498,Medium,In Progress,2025-01-25
T02076,C0173,Low,Open,2025-06-27
T02077,C0348,Low,In Progress,2025-01-26
T02078,C0055,Low,Open,2025-06-05
T02079,C0466,High,Closed,2025-03-15
T02080,C0396,Medium,In Progress,2025-03-11
T02081,C0383,Low,Closed,2025-04-26
T02082,C0108,Low,In Progress,2025-04-20
T02083,C0196,High,Closed,2025-03-16
T02084,C0221,Low,Open,2025-05-02
T02085,C0449,Medium,Open,2025-03-07
T02086,C0108,High,Open,2025-05-04
T02087,C0223,Medium,Open,2025-06-17
T02088,C0465,High,Closed,2025-01-15
T02089,C0157,Low,Open,2025-02-17
T02090,C0016,High,Open,2025-02-28
T02091,C0400,High,Closed,2025-02-22
T02092,C0452,Low,Open,2025-04-15
T02093,C0043,Low,Open,2025-02-16
T02094,C0086,Medium,In Progress,2025-03-11
T02095,C0242,Low,In Progress,2025-02-26
T02096,C0249,Medium,Open,2025-06-04
T02097,C0278,Low,In Progress,2025-04-05
T02098,C0217,Low,Closed,2025-02-13
T02099,C0326,High,Open,2025-05-29
T02100,C0439,Low,Closed,2025-01-27
T02101,C0117,High,In Progress,2025-04-05
T02102,C0339,High,Open,2025-01-01
T02103,C0123,High,Open,2025-06-11
T02104,C0458,High,Closed,2025-02-09
T02105,C0098,High,Open,2025-04-18
T02106,C0247,High,Closed,2025-01-10
T02107,C0123,Medium,Open,2025-02-16
T02108,C0111,Medium,Closed,2025-01-01
T02109,C0034,Medium,Closed,2025-03-19
T02110,C0304,Medium,Closed,2025-01-13
T02111,C0316,Low,In Progress,2025-01-28
T02112,C0397,Low,In Progress,2025-05-05
T02113,C0391,Low,Closed,2025-04-03
T02114,C0059,Medium,Closed,2025-05-20
T02115,C0287,High,Open,2025-01-08
T02116,C0439,Low,Closed,2025-03-18
T02117,C0119,Low,In Progress,2025-05-18
T02118,C0155,Medium,Open,2025-01-21
T02119,C0234,Medium,In Progress,2025-05-30
T02120,C0038,Low,Open,2025-06-15
T02121,C0258,Medium,Open,2025-05-13
T02122,C0137,Medium,Open,2025-03-27
T02123,C0342,High,Open,2025-05-04
T02124,C0164,Medium,Closed,2025-05-31
T02125,C0198,Low,In Progress,2025-02-03
T02126,C0058,Medium,Open,2025-05-22
T02127,C0308,High,Open,2025-01-02
T02128,C0222,Medium,In Progress,2025-05-08
T02129,C0101,Low,Closed,2025-02-03
T02130,C0147,Low,Closed,2025-01-04
T02131,C0423,High,Open,2025-05-28
T02132,C0411,Medium,Open,2025-03-01
T02133,C0458,Medium,Open,2025-05-26
T02134,C0488,High,Open,2025-04-09
T02135,C0299,Medium,Closed,2025-03-06
T02136,C0193,Medium,In Progress,2025-04-15
T02137,C0014,Low,Closed,2025-02-23
T02138,C0381,Medium,Open,2025-06-11
T02139,C0227,Medium,Open,2025-06-22
T02140,C0203,Low,Closed,2025-06-25
T02141,C0263,Medium,Closed,2025-06-23
T02142,C0131,High,In Progress,2025-01-16
T02143,C0445,Low,Open,2025-04-18
T02144,C0477,Medium,In Progress,2025-04-28
T02145,C0491,Low,Closed,2025-02-17
T02146,C0347,Low,In Progress,2025-01-27
T02147,C0022,Medium,Closed,2025-02-13
T02148,C0332,Low,In Progress,2025-05-27
T02149,C0113,Medium,Closed,2025-04-11
T02150,C0173,Medium,In Progress,2025-05-17
T02151,C0146,Medium,In Progress,2025-01-01
T02152,C0216,High,Closed,2025-04-16
T02153,C0439,Medium,Closed,2025-04-27
T02154,C0384,High,Closed,2025-05-10
T02155,C0429,Medium,Closed,2025-05-24
T02156,C0086,High,Closed,2025-06-16
T02157,C0135,Low,In Progress,2025-03-23
T02158,C0486,Low,In Progress,2025-04-03
T02159,C0061,Medium,Open,2025-03-04
T02160,C0398,High,Closed,2025-04-23
T02161,C0075,Medium,Closed,2025-03-27
T02162,C0243,Medium,In Progress,2025-04-12
T02163,C0487,Low,Closed,2025-02-14
T02164,C0340,Medium,In Progress,2025-05-15
T02165,C0226,Low,Closed,2025-03-27
T02166,C0472,High,Closed,2025-06-14
T02167,C0130,Low,Open,2025-06-27
T02168,C0127,Medium,Closed,2025-06-18
T02169,C0080,Low,Closed,2025-03-15
T02170,C0311,Medium,Open,2025-01-24
T02171,C0265,High,Open,2025-03-25
T02172,C0270,High,Closed,2025-02-17
T02173,C0359,Medium,Closed,2025-01-10
T02174,C0438,Low,In Progress,2025-05-19
T02175,C0388,Medium,In Progress,2025-03-07
T02176,C0500,Low,Closed,2025-01-02
T02177,C0217,Low,Open,2025-05-15
T02178,C0057,Medium,Closed,2025-06-25
T02179,C0051,High,In Progress,2025-01-26
T02180,C0364,Medium,Open,2025-02-08
T02181,C0257,Low,Closed,2025-06-18
T02182,C0053,High,In Progress,2025-05-16
T02183,C0307,Medium,Closed,2025-04-26
T02184,C0162,High,Open,2025-03-11
T02185,C0185,Medium,In Progress,2025-03-05
T02186,C0140,Medium,In Progress,2025-05-04
T02187,C0030,High,Closed,2025-05-11
T02188,C0126,Low,Open,2025-05-01
T02189,C0453,High,Open,2025-02-04
T02190,C0024,Low,In Progress,2025-02-12
T02191,C0279,High,In Progress,2025-05-07
T02192,C0257,High,Closed,2025-05-14
T02193,C0039,Low,In Progress,2025-06-28
T02194,C0360,High,Open,2025-05-26
T02195,C0186,High,Open,2025-03-21
T02196,C0090,Low,Closed,2025-05-30
T02197,C0143,Low,Closed,2025-06-13
T02198,C0318,High,In Progress,2025-04-17
T02199,C0079,Medium,Closed,2025-04-05
T02200,C0222,Low,Open,2025-02-07
T02201,C0372,Medium,In Progress,2025-04-20
T02202,C0194,Low,Open,2025-03-01
T02203,C0191,Medium,In Progress,2025-01-17
T02204,C0497,Medium,Open,2025-03-30
T02205,C0381,Low,Open,2025-04-24
T02206,C0484,Low,Closed,2025-04-03
T02207,C0014,Low,Open,2025-04-01
T02208,C0019,Medium,In Progress,2025-05-23
T02209,C0414,Medium,In Progress,2025-01-18
T02210,C0399,Medium,Open,2025-01-10
T02211,C0470,Medium,Closed,2025-03-24
T02212,C0452,Medium,In Progress,2025-01-16
T02213,C0123,Low,In Progress,2025-03-05
T02214,C0371,Medium,In Progress,2025-02-24
T02215,C0047,Low,Closed,2025-03-03
T02216,C0277,High,In Progress,2025-05-05
T02217,C0294,Low,Open,2025-06-06
T02218,C0347,Medium,Open,2025-03-26
T02219,C0445,High,Closed,2025-05-22
T02220,C0477,Low,Open,2025-03-06
T02221,C0382,Low,Open,2025-02-26
T02222,C0139,Low,In Progress,2025-06-06
T02223,C0028,Low,Closed,2025-03-22
T02224,C0476,Low,Open,2025-03-06
T02225,C0044,Low,Open,2025-01-17
T02226,C0143,Low,Closed,2025-05-16
T02227,C0433,High,In Progress,2025-04-14
T02228,C0312,Medium,Closed,2025-05-09
T02229,C0110,Medium,In Progress,2025-06-25
T02230,C0494,Medium,In Progress,2025-05-04
T02231,C0195,Low,In Progress,2025-03-08
T02232,C0074,Low,Closed,2025-06-26
T02233,C0014,Medium,In Progress,2025-03-18
T02234,C0154,Medium,Closed,2025-01-30
T02235,C0300,High,Closed,2025-04-23
T02236,C0177,Low,In Progress,2025-03-15
T02237,C0268,Medium,Open,2025-04-08
T02238,C0105,Medium,In Progress,2025-01-17
T02239,C0141,Medium,Closed,2025-02-12
T02240,C0443,Medium,In Progress,2025-01-28
T02241,C0390,Medium,In Progress,2025-01-30
T02242,C0190,Medium,Closed,2025-06-12
T02243,C0385,Medium,Open,2025-03-02
T02244,C0076,Medium,In Progress,2025-02-02
T02245,C0385,Low,In Progress,2025-04-11
T02246,C0290,High,Closed,2025-06-29
T02247,C0302,Low,Closed,2025-04-13
T02248,C0461,High,Open,2025-02-14
T02249,C0469,High,In Progress,2025-06-03
T02250,C0118,Low,Open,2025-04-07
T02251,C0121,Low,Closed,2025-05-19
T02252,C0459,High,In Progress,2025-06-11
T02253,C0039,Medium,Open,2025-04-04
T02254,C0223,Low,In Progress,2025-01-31
T02255,C0106,Low,In Progress,2025-04-21
T02256,C0350,Medium,Closed,2025-05-05
T02257,C0070,Low,Open,2025-04-05
T02258,C0205,Medium,Closed,2025-03-04
T02259,C0375,High,Open,2025-05-24
T02260,C0224,Medium,Closed,2025-02-19
T02261,C0063,High,Open,2025-01-16
T02262,C0210,Low,Closed,2025-04-13
T02263,C0214,Low,In Progress,2025-05-26
T02264,C0313,Medium,Open,2025-06-19
T02265,C0326,Medium,Closed,2025-05-21
T02266,C0149,High,Closed,2025-01-31
T02267,C0403,Low,Open,2025-05-26
T02268,C0154,High,Closed,2025-01-10
T02269,C0159,High,Open,2025-06-22
T02270,C0041,Medium,Closed,2025-05-27
T02271,C0237,Low,In Progress,2025-05-20
T02272,C0420,High,In Progress,2025-04-09
T02273,C0067,High,Closed,2025-02-03
T02274,C0100,Medium,In Progress,2025-06-18
T02275,C0125,Medium,Open,2025-05-04
T02276,C0313,High,In Progress,2025-01-27
T02277,C0333,Low,Open,2025-06-22
T02278,C0010,Medium,Closed,2025-06-29
T02279,C0311,High,In Progress,2025-03-26
T02280,C0072,High,In Progress,2025-05-27
T02281,C0025,Medium,Closed,2025-03-14
T02282,C0384,Medium,Closed,2025-02-25
T02283,C0337,High,In Progress,2025-03-19
T02284,C0066,High,In Progress,2025-06-30
T02285,C0428,Low,Closed,2025-02-24
T02286,C0061,High,In Progress,2025-01-20
T02287,C0386,Medium,In Progress,2025-02-28
T02288,C0100,Medium,Closed,2025-06-17
T02289,C0295,Medium,In Progress,2025-05-18
T02290,C0388,Low,Open,2025-03-29
T02291,C0243,Medium,In Progress,2025-01-14
T02292,C0289,High,Closed,2025-05-16
T02293,C0049,Low,Open,2025-02-12
T02294,C0275,Medium,Closed,2025-06-18
T02295,C0273,Medium,Closed,2025-06-15
T02296,C0058,Low,In Progress,2025-05-21
T02297,C0162,Low,In Progress,2025-05-06
T02298,C0401,Medium,In Progress,2025-01-17
T02299,C0202,Low,Closed,2025-01-19
T02300,C0445,Medium,Open,2025-02-18
T02301,C0410,High,In Progress,2025-06-20
T02302,C0168,Low,Closed,2025-03-27
T02303,C0423,Medium,Closed,2025-06-12
T02304,C0265,High,Closed,2025-06-25
T02305,C0381,High,Open,2025-02-02
T02306,C0459,Medium,In Progress,2025-03-24
T02307,C0344,High,In Progress,2025-03-21
T02308,C0251,Low,In Progress,2025-02-19
T02309,C0137,High,Open,2025-04-04
T02310,C0422,Low,Closed,2025-01-04
T02311,C0439,Medium,In Progress,2025-01-12
T02312,C0279,High,Closed,2025-02-14
T02313,C0277,Medium,In Progress,2025-02-14
T02314,C0161,Low,Open,2025-05-13
T02315,C0454,Medium,In Progress,2025-02-28
T02316,C0319,Low,Closed,2025-06-24
T02317,C0209,Low,Open,2025-06-26
T02318,C0053,Low,Closed,2025-01-23
T02319,C0460,High,In Progress,2025-05-15
T02320,C0028,Medium,Open,2025-06-10
T02321,C0239,High,In Progress,2025-06-09
T02322,C0054,High,Closed,2025-06-28
T02323,C0021,Medium,In Progress,2025-01-11
T02324,C0151,High,Closed,2025-06-24
T02325,C0016,High,Open,2025-03-28
T02326,C0349,Low,Closed,2025-03-06
T02327,C0328,Low,Open,2025-06-18
T02328,C0500,Low,Closed,2025-05-06
T02329,C0305,Low,In Progress,2025-03-12
T02330,C0267,Medium,In Progress,2025-04-15
T02331,C0087,Medium,Open,2025-04-12
T02332,C0361,Medium,Closed,2025-03-21
T02333,C0492,High,Closed,2025-01-31
T02334,C0334,Medium,Open,2025-06-14
T02335,C0056,High,In Progress,2025-02-27
T02336,C0121,Medium,Open,2025-03-26
T02337,C0354,High,In Progress,2025-06-15
T02338,C0080,Medium,Open,2025-05-08
T02339,C0152,Low,In Progress,2025-05-02
T02340,C0291,Medium,Closed,2025-01-01
T02341,C0398,Medium,In Progress,2025-01-23
T02342,C0156,High,Closed,2025-01-27
T02343,C0326,Medium,Open,2025-02-23
T02344,C0368,Medium,Open,2025-03-08
T02345,C0267,Low,Open,2025-06-11
T02346,C0463,Medium,Open,2025-06-23
T02347,C0236,Medium,Closed,2025-03-15
T02348,C0184,High,Closed,2025-03-14
T02349,C0369,Low,In Progress,2025-05-08
T02350,C0228,Medium,Open,2025-03-16
T02351,C0362,High,Closed,2025-03-31
T02352,C0170,High,Closed,2025-06-30
T02353,C0252,Low,In Progress,2025-05-29
T02354,C0376,Medium,Closed,2025-03-30
T02355,C0407,High,Closed,2025-04-01
T02356,C0486,Medium,Open,2025-01-06
T02357,C0128,Low,Closed,2025-01-17
T02358,C0247,Low,Closed,2025-06-22
T02359,C0177,High,Open,2025-02-03
T02360,C0374,Medium,In Progress,2025-01-07
T02361,C0288,High,Open,2025-04-08
T02362,C0298,Medium,Closed,2025-05-20
T02363,C0299,Low,Open,2025-05-30
T02364,C0184,Medium,Open,2025-01-12
T02365,C0193,High,In Progress,2025-04-05
T02366,C0068,High,In Progress,2025-01-15
T02367,C0184,Low,In Progress,2025-05-14
T02368,C0460,Medium,Closed,2025-01-18
T02369,C0484,Medium,In Progress,2025-06-16
T02370,C0382,Medium,Open,2025-06-09
T02371,C0424,Low,In Progress,2025-05-10
T02372,C0140,Medium,Closed,2025-04-05
T02373,C0104,Medium,Closed,2025-01-27
T02374,C0341,Medium,Closed,2025-03-02
T02375,C0243,Medium,Closed,2025-03-27
T02376,C0444,Medium,Open,2025-01-13
T02377,C0481,Medium,In Progress,2025-04-27
T02378,C0216,Low,In Progress,2025-06-18
T02379,C0379,High,Closed,2025-02-23
T02380,C0033,Medium,Closed,2025-04-23
T02381,C0475,High,In Progress,2025-05-01
T02382,C0097,High,Closed,2025-03-18
T02383,C0087,Medium,Open,2025-04-16
T02384,C0414,Low,In Progress,2025-06-19
T02385,C0138,High,In Progress,2025-03-26
T02386,C0306,Low,In Progress,2025-06-13
T02387,C0324,Low,In Progress,2025-06-08
T02388,C0378,High,Open,2025-02-11
T02389,C0398,High,Closed,2025-02-23
T02390,C0166,Medium,Open,2025-01-28
T02391,C0229,Low,Closed,2025-02-05
T02392,C0433,High,Closed,2025-06-03
T02393,C0441,High,Open,2025-06-26
T02394,C0092,Medium,Open,2025-02-26
T02395,C0500,High,In Progress,2025-04-07
T02396,C0033,Medium,Closed,2025-01-01
T02397,C0218,High,Open,2025-04-11
T02398,C0106,Low,In Progress,2025-03-09
T02399,C0337,Low,In Progress,2025-01-18
T02400,C0354,Medium,In Progress,2025-04-29
T02401,C0404,Low,In Progress,2025-04-09
T02402,C0089,High,Open,2025-03-25
T02403,C0333,High,In Progress,2025-04-03
T02404,C0006,Medium,Closed,2025-04-23
T02405,C0150,High,Closed,2025-03-21
T02406,C0039,Medium,Open,2025-03-15
T02407,C0297,High,In Progress,2025-04-15
T02408,C0491,High,In Progress,2025-06-01
T02409,C0099,High,Open,2025-02-02
T02410,C0029,High,In Progress,2025-03-08
T02411,C0472,Medium,In Progress,2025-06-24
T02412,C0047,Medium,In Progress,2025-04-20
T02413,C0264,Low,Open,2025-05-08
T02414,C0447,High,Closed,2025-01-01
T02415,C0111,Medium,Closed,2025-05-17
T02416,C0425,Low,Open,2025-01-21
T02417,C0444,Medium,Closed,2025-03-06
T02418,C0182,Medium,In Progress,2025-01-08
T02419,C0218,High,In Progress,2025-04-16
T02420,C0170,Low,Closed,2025-05-09
T02421,C0230,High,Open,2025-02-14
T02422,C0261,High,In Progress,2025-06-12
T02423,C0169,Medium,In Progress,2025-01-08
T02424,C0499,Medium,Closed,2025-06-29
T02425,C0260,Low,Open,2025-05-01
T02426,C0185,Low,Closed,2025-04-02
T02427,C0275,Low,Open,2025-04-02
T02428,C0236,Low,Closed,2025-05-28
T02429,C0405,High,Open,2025-02-15
T02430,C0347,High,Closed,2025-02-18
T02431,C0497,Low,Closed,2025-06-17
T02432,C0280,Low,Open,2025-03-13
T02433,C0069,Low,Open,2025-03-17
T02434,C0384,Medium,Closed,2025-05-07
T02435,C0070,Medium,Open,2025-04-25
T02436,C0153,Low,Closed,2025-03-05
T02437,C0197,Medium,Closed,2025-03-26
T02438,C0368,Low,Open,2025-03-30
T02439,C0169,Low,In Progress,2025-04-30
T02440,C0425,High,In Progress,2025-06-27
T02441,C0113,Low,Open,2025-03-12
T02442,C0493,Medium,Open,2025-04-01
T02443,C0205,Low,Open,2025-04-20
T02444,C0234,High,In Progress,2025-03-17
T02445,C0211,Low,Closed,2025-01-23
T02446,C0356,Medium,Closed,2025-03-26
T02447,C0453,High,Open,2025-03-17
T02448,C0341,High,In Progress,2025-03-21
T02449,C0041,High,Closed,2025-06-03
T02450,C0063,High,Closed,2025-06-24
T02451,C0034,Low,Open,2025-03-16
T02452,C0473,Low,In Progress,2025-05-01
T02453,C0302,Low,Open,2025-02-03
T02454,C0115,Low,Closed,2025-04-29
T02455,C0054,Low,In Progress,2025-05-30
T02456,C0265,High,Closed,2025-06-19
T02457,C0315,Medium,Closed,2025-06-09
T02458,C0068,Low,Open,2025-05-09
T02459,C0292,Medium,In Progress,2025-06-18
T02460,C0360,High,Closed,2025-05-31
T02461,C0293,Medium,Closed,2025-04-29
